41.391266, -73.954390, 200, 0.001, 2, test1
41.390989, -73.954516, 200, 0.001, 2, test2
41.390642, -73.954695, 200, 0.001, 2, test3
41.390237, -73.954850, 200, 0.001, 2, test4
41.389937, -73.955010, 200, 0.001, 2, test5
41.389892, -73.954801, 200, 0.001, 2, test6
41.390211, -73.954613, 200, 0.001, 2, test7
41.390598, -73.954477, 200, 0.001, 2, test8
41.390940, -73.954321, 200, 0.001, 2, test9
41.391208, -73.954189, 200, 0.001, 2, test10
41.391266, -73.954390, 200, 0.001, 2, test11

