# HANDBALL FEILD Southdock
42.678792, -83.195674, 300, 3, 3, ns07
42.678749, -83.195657, 300, 3, 3, ns07
42.67885133, -83.19494513, 300, 1, 3, as06
42.678725, -83.195729, 300, 3, 3, ns07
42.678849, -83.195231, 300, 3, 3, ns07
